query,docid,rating
tv,3946844,0
tv,4142608,0
tv,3997983,0
tv,3946841,0
tv,474737,0
tv,3997994,0
tv,463092,0
tv,4140173,0
tv,3997987,0
tv,3993695,0
tv,2806049,3
tv,2806068,3
tv,3998012,0
tv,3997996,0
tv,3997995,0
tv,3915822,3
tv,3891942,3
tv,500583,3
tv,701920,0
tv,3714767,0
tv,886887,0
tv,474739,0
tv,94305,0
tv,78684829,0
tv,94328,0
tv,2679042,3
iphone 7,78872377,0
iphone 7,78872339,0
iphone 7,78872369,0
iphone 7,78872349,0
iphone 7,78872364,0
iphone 7,3591851,0
iphone 7,4597426,0
iphone 7,4597445,0
iphone 7,3537784,0
iphone 7,1648546,0
iphone x,3591851,0
iphone x,3537784,0
iphone x,4597426,0
iphone x,4597445,0
iphone x,3782115,0
iphone x,3714768,0
iphone x,2119616,0
iphone x,3931197,0
iphone x,3924007,0
iphone x,3879281,0
iphone x,78681243,0
iphone x,78681240,0
iphone x,78805348,0
iphone x,78860414,0
iphone x,78872377,0
iphone x,78872369,0
iphone x,78872349,0
iphone x,78872364,0
iphone x,78872339,0
bluetooth headphones,490765,3
bluetooth headphones,1578266,1
bluetooth headphones,465394,0
bluetooth headphones,560439,0
bluetooth headphones,653662,0
bluetooth headphones,682877,0
bluetooth headphones,1311676,0
bluetooth headphones,1311675,0
bluetooth headphones,1368280,0
bluetooth headphones,1352743,0
bluetooth headphones,1905214,0
bluetooth headphones,1709725,0
bluetooth headphones,560348,0
bluetooth headphones,1893702,0
bluetooth headphones,1854169,0
bluetooth headphones,3542361,0
bluetooth headphones,1710197,0
bluetooth headphones,3696065,0
bluetooth headphones,2053354,0
bluetooth headphones,3521171,0
bluetooth headphones,1794225,0
bluetooth headphones,1960604,0
bluetooth headphones,1576193,0
bluetooth headphones,2058831,0
bluetooth headphones,2977787,0
bluetooth headphones,2170998,0
bluetooth headphones,2047224,0
bluetooth headphones,4547381,0
bluetooth headphones,1350917,0
bluetooth headphones,1240679,0
bluetooth headphones,3334324,0
bluetooth headphones,1772835,0
bluetooth headphones,1710195,0
bluetooth headphones,1983720,0
bluetooth headphones,3663075,0
bluetooth headphones,2047195,0
bluetooth headphones,1993294,0
bluetooth headphones,1865389,0
bluetooth headphones,3081266,0
bluetooth headphones,1716100,0
bluetooth headphones,788255,1
bluetooth headphones,296137,1
bluetooth headphones,620649,1
bluetooth headphones,302952,1
bluetooth headphones,302412,1
bluetooth headphones,1348452,1
bluetooth headphones,446370,1
bluetooth headphones,1575934,1
bluetooth headphones,4144170,1
bluetooth headphones,3961635,1
bluetooth headphones,1954005,1
bluetooth headphones,711306,1
bluetooth headphones,4144246,1
bluetooth headphones,3965621,1
samsung,77522648,2
samsung,79526323,2
samsung,79526326,2
samsung,77798557,2
samsung,4013793,3
samsung,460241,3
samsung,77498146,2
samsung,77675077,3
samsung,1647894,3
samsung,818842,3
samsung,1278163,3
samsung,77500157,3
samsung,2141128,3
samsung,77500156,3
samsung,4140553,3
samsung,1590324,3
samsung,1562782,3
samsung,1647897,3
samsung,254129,3
samsung,1309974,3
samsung,1309973,3
samsung,77941197,3
samsung,77941209,3
samsung,77657416,3
samsung,77941207,3
samsung,77944553,3
samsung,1647901,3
samsung,1647895,3
samsung,465099,3
samsung,254136,3
samsung,254134,3
samsung,77941157,3
samsung,77143743,3
samsung,77941190,3
samsung,77669843,3
samsung,3951094,3
samsung,465098,3
samsung,465100,3
samsung,77941161,3
samsung,79062980,3
samsung,2936032,3
iphone 8,78872369,0
iphone 8,78872349,0
iphone 8,78872364,0
iphone 8,78872377,0
iphone 8,78872339,0
iphone 8,3537784,0
iphone 8,78681240,0
iphone 8,78681243,0
iphone 8,4597411,0
iphone 8,78805348,0
iphone 8,78860414,0
iphone 8,3591851,0
iphone 8,4597426,0
iphone 8,4597445,0
iphone 8,1648546,0
iphone xr,79524888,0
iphone xr,78681243,0
iphone xr,78681240,0
iphone xr,78805348,0
iphone xr,78860414,0
iphone xr,3628216,0
iphone xr,78872377,0
iphone xr,78872369,0
iphone xr,78872349,0
iphone xr,78872364,0
iphone xr,78872339,0
iphone xr,636493,0
mouse,1659892,0
mouse,1405078,0
mouse,1659451,0
mouse,3459844,3
mouse,91889,0
mouse,2663204,3
mouse,458331,0
mouse,52379,0
mouse,279860,3
mouse,4261066,3
mouse,3676831,3
mouse,695844,3
mouse,1661481,0
mouse,282385,0
mouse,3929210,3
mouse,648718,0
mouse,4703509,3
mouse,39726,0
mouse,78685552,1
mouse,3484704,3
mouse,78685544,1
mouse,480649,3
mouse,4142253,0
mouse,441710,3
mouse,803013,3
mouse,332371,0
mouse,87115,3
mouse,122442,3
mouse,694058,0
mouse,1929829,3
mouse,4148063,3
mouse,3014450,3
mouse,120351,3
mouse,3484710,3
mouse,1938384,3
mouse,3484708,3
mouse,3676830,3
mouse,558184,3
mouse,3466442,3
mouse,3551757,3
micro sd card,1993435,0
micro sd card,78299385,3
micro sd card,78299397,3
micro sd card,78299395,3
micro sd card,78299383,3
micro sd card,4548300,0
micro sd card,77065748,0
micro sd card,2122899,0
micro sd card,3543600,0
micro sd card,1311816,0
micro sd card,1625640,0
micro sd card,3802022,0
micro sd card,3802021,0
micro sd card,50102,0
micro sd card,79251889,0
micro sd card,124981,0
micro sd card,3962614,0
smart watch,130423,0
smart watch,2102602,0
smart watch,163896,0
smart watch,77382335,3
smart watch,79550421,3
smart watch,77745271,0
smart watch,78586548,3
smart watch,78586712,3
smart watch,78712152,3
smart watch,78586644,3
smart watch,79547855,3
smartphone,3429708,0
smartphone,4016929,0
smartphone,49754,0
smartphone,1311581,0
smartphone,635058,0
smartphone,77943598,0
smartphone,2103368,0
smartphone,79251889,0
smartphone,79526323,0
smartphone,79526326,0
smartphone,3782115,0
smartphone,77756580,0
smartphone,79283755,3
smartphone,79283756,3
smartphone,78860414,0
external hard drive,2337746,3
external hard drive,4500878,3
external hard drive,2098202,1
external hard drive,2337750,3
external hard drive,4018906,0
external hard drive,1805780,3
external hard drive,2337742,3
external hard drive,1654309,3
external hard drive,1128971,3
external hard drive,3849586,3
external hard drive,509306,3
external hard drive,3435390,3
external hard drive,4195380,3
external hard drive,4674069,3
external hard drive,1231459,3
external hard drive,1413527,3
external hard drive,2337711,3
external hard drive,3595485,3
external hard drive,2321434,3
external hard drive,79583168,3
external hard drive,886495,3
external hard drive,4071038,3
external hard drive,1533064,3
external hard drive,2170998,0
external hard drive,1459681,0
external hard drive,2060356,0
external hard drive,4609666,0
external hard drive,3796068,0
external hard drive,3475135,0
external hard drive,1200659,0
external hard drive,517033,0
external hard drive,1985114,0
external hard drive,513837,0
chromebook,79165007,0
chromebook,79013604,3
chromebook,79353778,3
chromebook,77477470,3
chromebook,77477474,3
chromebook,79013606,3
chromebook,79353781,3
chromebook,78269751,3
chromebook,77263650,3
chromebook,77263700,3
chromebook,79013605,3
chromebook,77263695,3
chromebook,77757344,3
huawei,77145616,3
huawei,79524877,3
huawei,4150377,3
huawei,77500501,3
huawei,77856452,3
huawei,78531938,3
huawei,77384264,3
huawei,77856453,3
huawei,78586548,3
huawei,78586712,3
huawei,78712152,3
huawei,78586644,3
huawei,79284190,3
huawei,79283963,3
huawei,77384277,3
huawei,78712245,3
huawei,78712239,3
huawei,77708520,3
huawei,77708521,3
huawei,77856450,3
huawei,77856454,3
huawei,77856451,3
huawei,77262835,3
shoes,77854850,3
shoes,77854858,3
shoes,77127846,0
shoes,77129498,0
shoes,77129594,0
shoes,77130250,0
shoes,77129609,0
shoes,77132911,0
backpack,2327777,3
backpack,77290333,3
backpack,1178342,3
backpack,77189072,3
backpack,77380633,3
backpack,77290300,3
backpack,3610690,3
backpack,664467,3
backpack,77868238,3
backpack,1265414,3
backpack,78106865,3
backpack,77290337,3
backpack,95726,3
backpack,3364636,3
backpack,79358203,3
backpack,1178546,3
backpack,324221,3
backpack,254830,3
backpack,128957,3
backpack,2707549,3
backpack,271526,3
backpack,2922390,3
backpack,1178667,3
backpack,673561,3
backpack,1647350,3
backpack,1418564,3
backpack,1377488,3
backpack,77868260,3
backpack,78314451,3
backpack,664468,3
backpack,476200,3
backpack,3539039,3
backpack,77193731,3
backpack,77193727,3
backpack,4567968,3
backpack,343334,3
backpack,77105943,3
backpack,43201,3
backpack,78314436,3
backpack,74200,3
playstation 4,77122361,2
playstation 4,77148781,0
playstation 4,78511057,3
playstation 4,78690828,2
playstation 4,78826421,2
playstation 4,77459581,3
playstation 4,77108032,2
playstation 4,2165952,2
playstation 4,1994079,2
playstation 4,3958590,2
playstation 4,3336906,1
playstation 4,3534639,2
earbuds,3663889,3
smartwatch,77856472,3
smartwatch,78432925,3
smartwatch,79550421,3
smartwatch,77382335,3
smartwatch,78586548,3
smartwatch,78586712,3
smartwatch,78712152,3
smartwatch,79547855,3
smartwatch,78586644,3
smartwatch,79550429,3
smartwatch,77382280,3
smartwatch,77773285,3
iphone 11,78805348,0
iphone 11,78860414,0
iphone 11,78872377,0
iphone 11,78872369,0
iphone 11,78872349,0
iphone 11,78872364,0
iphone 11,78872339,0
iphone 11,3591851,0
iphone 11,4597426,0
iphone 11,4597445,0
iphone 11,3537784,0
power bank,77522662,3
power bank,78314291,3
power bank,78314303,3
power bank,78849451,3
power bank,523407,0
power bank,2163355,0
power bank,1849604,0
power bank,62912,0
power bank,1667209,0
power bank,3756392,0
power bank,639987,0
power bank,637052,0
power bank,1128851,0
power bank,27526,0
xbox one,77388652,2
xbox one,77192150,0
xbox one,77192151,0
xbox one,1128752,0
xbox one,1595277,0
xbox one,1839,0
xbox one,1591926,0
xbox one,798960,0
xbox one,3436134,0
xbox one,3848401,0
wireless mouse,2655019,3
wireless mouse,2409472,3
wireless mouse,1429222,3
wireless mouse,1595942,3
wireless mouse,1749095,3
wireless mouse,3931620,3
wireless mouse,2675001,3
wireless mouse,644409,3
wireless mouse,4703509,3
wireless mouse,480649,3
wireless mouse,2663242,3
wireless mouse,2704878,3
wireless mouse,3484708,3
wireless mouse,4148063,3
wireless mouse,1938384,3
wireless mouse,3014450,3
wireless mouse,3484710,3
wireless mouse,120351,3
wireless mouse,3466442,3
wireless mouse,3551757,3
wireless mouse,3539729,3
wireless mouse,799049,3
wireless mouse,3149231,3
wireless mouse,3676828,3
wireless mouse,2789472,3
wireless mouse,4141497,3
wireless mouse,1488755,3
wireless mouse,2096357,3
wireless mouse,4004602,3
wireless mouse,2789471,3
wireless mouse,1724642,3
wireless mouse,2152547,3
wireless mouse,1751593,3
wireless mouse,3328037,3
wireless mouse,77388170,3
wireless mouse,77679917,3
wireless mouse,77679919,3
wireless mouse,77573513,3
wireless mouse,78827894,3
wireless mouse,77631910,3
gaming pc,880923,0
gaming pc,4312696,0
gaming pc,448154,0
gaming pc,79067583,3
gaming pc,79262926,0
gaming pc,1314304,0
gaming pc,79286419,3
gaming pc,78533616,0
gaming pc,79286434,3
gaming pc,79283758,3
gaming pc,79070558,0
gaming pc,77947270,0
gaming pc,79325235,0
gaming pc,78803571,0
gaming pc,4706452,0
gaming pc,3660920,0
gaming pc,1929829,0
gaming pc,78503108,3
desk,1436279,0
desk,1637716,1
desk,2007192,1
desk,1351682,1
desk,1678981,1
desk,1352217,1
desk,1352221,1
desk,2007191,1
desk,3851058,1
desk,3851062,1
desk,1637817,1
desk,1352220,1
desk,1352219,1
desk,4004544,1
desk,1686926,1
desk,1687279,1
desk,1438990,1
desk,281720,1
desk,266260,1
desk,94365,1
desk,4017128,1
desk,94341,1
desk,1456467,1
desk,1648002,1
desk,1974762,1
desk,4017125,1
desk,94342,1
desk,3554479,1
desk,94308,1
desk,4702156,1
desk,4702155,1
desk,4699150,1
desk,4700313,1
desk,94298,1
desk,266089,1
desk,122407,1
desk,3441957,1
desk,1777559,1
desk,1437802,1
desk,1777423,1
gaming laptop,448154,0
gaming laptop,78503108,3
gaming laptop,77385234,3
gaming laptop,79557177,3
gaming laptop,78805127,3
gaming laptop,78805131,3
gaming laptop,78805133,3
gaming laptop,78798527,3
gaming laptop,79020181,3
gaming laptop,79161029,3
gaming laptop,79159932,3
gaming laptop,1229111,0
gaming laptop,1751314,0
gaming laptop,1229110,0
gaming laptop,1599521,0
gaming laptop,77311839,0
gaming laptop,2060476,0
gaming laptop,619398,0
gaming laptop,77026839,0
gaming laptop,1751315,0
gaming laptop,77311847,0
gaming laptop,77026550,0
gaming laptop,77311846,0
earphones,286736,0
earphones,545598,3
earphones,461593,0
earphones,254180,0
wireless headphones,1232629,3
wireless headphones,463766,3
wireless headphones,465229,3
wireless headphones,3954020,3
wireless headphones,474723,3
wireless headphones,2115615,3
wireless headphones,1578266,2
wireless headphones,357403,0
wireless headphones,560348,0
wireless headphones,465394,0
wireless headphones,1368280,0
wireless headphones,682877,0
wireless headphones,1854169,0
wireless headphones,560439,0
wireless headphones,916496,0
wireless headphones,1250837,0
wireless headphones,1576193,0
wireless headphones,3706383,0
wireless headphones,4547381,0
wireless headphones,1367957,0
wireless headphones,3663075,0
wireless headphones,1716100,0
wireless headphones,1865389,0
wireless headphones,2170998,0
wireless headphones,1311675,0
wireless headphones,1311676,0
wireless headphones,1352743,0
wireless headphones,3802249,0
wireless headphones,4595040,0
wireless headphones,1350917,0
wireless headphones,1240679,0
wireless headphones,4012094,0
wireless headphones,4609666,0
wireless headphones,4564776,0
wireless headphones,678979,0
wireless headphones,788255,0
wireless headphones,296137,1
wireless headphones,620649,0
wireless headphones,4144170,0
books,77499176,3
books,77499175,3
books,79343891,3
books,79343895,3
books,3149212,0
books,4195498,0
books,147320,0
books,147323,0
books,147338,0
books,147339,0
books,147319,0
books,147340,0
books,147337,0
books,4195504,0
books,4142669,0
books,79062980,0
books,831063,0
books,1311860,0
books,1590676,0
nintendo switch games,78332962,0
nintendo switch games,77487293,0
nintendo switch games,3932626,0
nintendo switch games,77192151,0
nintendo switch games,77192150,0
nintendo switch games,79015471,0
nintendo switch games,458647,0
nintendo switch games,458655,0
nintendo switch games,77679524,0
nintendo switch games,77679520,0
nintendo switch games,77679519,0
nintendo switch games,4234635,0
nintendo switch games,77738548,0
sd card,1625640,3
sd card,50102,3
sd card,124981,3
sd card,3962614,3
sd card,78432354,3
sd card,78432895,3
sd card,78432894,3
sd card,78432897,3
sd card,1993435,0
sd card,78432614,3
sd card,78432351,3
sd card,78432352,3
sd card,78432353,3
sd card,78432896,3
sd card,3802022,3
sd card,3802021,3
sd card,888052,0
sd card,4548300,0
sd card,2103057,0
sd card,3634166,0
sd card,78299385,3
sd card,1232753,0
sd card,78299397,3
sd card,78299395,3
sd card,78299383,3
sd card,2096452,0
sd card,1232742,3
sd card,78432266,3
sd card,78432264,3
sd card,78432269,3
sd card,77943576,0
sd card,1438988,0
sd card,78988066,3
sd card,78987877,3
sd card,78987997,3
sd card,78432612,3
sd card,78432613,3
sd card,78432617,3
sd card,3543600,0
sd card,78433141,0
ps4 games,77459581,3
ps4 games,78690828,3
ps4 games,77462820,0
ps4 games,78511057,0
ps4 games,78826421,3
ps4 games,79015471,0
ps4 games,77679524,0
ps4 games,77679520,0
ps4 games,77679519,0
ps4 games,833277,0
ps4 games,4234635,0
ps4 games,77738548,0
rtx 2060,78805119,3
rtx 2060,77772883,3
rtx 2060,77947270,3
rtx 2060,78805127,3
rtx 2060,79349277,3
rtx 2060,79355407,3
rtx 2060,77741524,3
rtx 2060,79159932,0
rtx 2060,79349279,3
rtx 2060,79275871,3
rtx 2060,79454464,3
rtx 2060,79071654,3
rtx 2060,79275393,3
rtx 2060,79130500,3
laptops,1229111,1
laptops,2060476,0
laptops,77026839,0
laptops,77311847,0
laptops,77026550,0
laptops,1229110,0
laptops,1599521,0
laptops,77311846,0
laptops,77311839,0
laptops,1229109,0
laptops,1229118,0
laptops,1229120,0
laptops,77026530,0
laptops,1225502,0
laptops,1229130,0
laptops,1229119,0
laptops,1751314,0
laptops,619398,0
laptops,2659461,0
laptops,3956922,0
laptops,2007047,0
laptops,128957,0
laptops,1751315,0
laptops,4065838,0
laptops,254830,0
laptops,1952726,0
laptops,1418540,0
laptops,95726,0
laptops,1178340,0
laptops,3332203,0
laptops,3270236,0
laptops,3435308,0
laptops,2112555,0
laptops,13166,0
laptops,1600501,0
laptops,1418539,0
laptops,1178662,0
laptops,3024623,0
laptops,799525,0
laptops,4607401,0
ipad pro,79552511,0
ipad pro,79525063,0
ipad pro,78682441,0
ipad pro,77311852,0
ipad pro,79165007,0
ipad pro,77311851,0
ipad pro,4543373,0
ipad pro,77499005,0
ipad pro,4152840,0
ipad pro,77311842,0
ipad pro,2002016,0
ps4 pro,77462820,0
ps4 pro,78511057,3
ps4 pro,77459581,1
ps4 pro,78690828,1
ps4 pro,78826421,3
ps4 pro,77192151,1
ps4 pro,77192150,1
ps4 pro,1740050,0
ps4 pro,283601,0
ps4 pro,1740027,0
ps4 pro,3466711,0
ps4 pro,77476957,0
ps4 pro,3714921,0
the boys,77192093,0
the boys,78685051,0
the boys,78690938,0
the boys,77183128,0
the boys,77183126,0
the boys,79013625,0
the boys,79013905,0
the boys,79013677,0
the boys,78690927,0
the boys,78690933,0
the boys,78690942,0
the boys,77681909,0
the boys,77802855,0
the boys,77481020,0
the boys,77183652,0
the boys,79013690,0
the boys,77499190,0
the boys,77682502,0
the boys,78799183,0
the boys,78799182,0
the boys,77680505,0
the boys,3436175,0
the boys,3521635,0
windows 10,3445450,0
windows 10,3484704,0
windows 10,3596297,0
windows 10,3458944,0
windows 10,3484710,0
windows 10,3484708,0
windows 10,2125426,0
windows 10,2286522,0
windows 10,549589,0
windows 10,918843,0
windows 10,543839,0
windows 10,918847,0
windows 10,513034,0
windows 10,77384911,3
windows 10,1653757,0
windows 10,1948451,0
windows 10,2095470,0
windows 10,513035,0
windows 10,77192163,0
windows 10,77192154,0
windows 10,643044,0
windows 10,77192161,0
windows 10,77192162,0
windows 10,79344035,0
windows 10,893825,0
windows 10,79583168,0
windows 10,78297400,0
windows 10,79583170,0
windows 10,1750035,0
windows 10,77943584,0
windows 10,695163,0
windows 10,540780,0
windows 10,1752458,0
windows 10,344116,0
windows 10,1587509,0
windows 10,77943592,0
windows 10,77699539,0
windows 10,879184,0
windows 10,480376,0
windows 10,1796789,0
windows 10,1560529,0
windows 10,79013625,0
windows 10,1973809,0
microwave,4020048,3
bluetooth speakers,1993197,3
bluetooth speakers,78503000,3
bluetooth speakers,78502985,3
bluetooth speakers,560439,0
bluetooth speakers,653662,0
bluetooth speakers,682877,0
bluetooth speakers,1311816,0
bluetooth speakers,465394,0
bluetooth speakers,1311676,0
bluetooth speakers,1311675,0
bluetooth speakers,1368280,0
bluetooth speakers,1352743,0
bluetooth speakers,1905214,0
bluetooth speakers,77264345,0
bluetooth speakers,77264339,0
bluetooth speakers,77264338,0
bluetooth speakers,77502729,0
bluetooth speakers,77151377,0
bluetooth speakers,1709725,0
bluetooth speakers,77031393,0
bluetooth speakers,1893702,0
bluetooth speakers,1854169,0
bluetooth speakers,77681078,0
bluetooth speakers,77696041,0
bluetooth speakers,1710197,0
bluetooth speakers,3696065,0
bluetooth speakers,2058831,0
bluetooth speakers,2170998,0
bluetooth speakers,1350917,0
bluetooth speakers,2053354,0
bluetooth speakers,1240679,0
bluetooth speakers,1794225,0
bluetooth speakers,1960604,0
bluetooth speakers,1576193,0
bluetooth speakers,2977787,0
bluetooth speakers,3334324,0
bluetooth speakers,3542361,0
bluetooth speakers,2047224,0
bluetooth speakers,1710195,0
bluetooth speakers,3521171,0
bluetooth speakers,365429,0
bluetooth speakers,77854049,1
bluetooth speakers,3484711,1
bluetooth speakers,4148015,1
bluetooth speakers,4204999,1
bluetooth speakers,3466376,1
bluetooth speakers,3477896,1
bluetooth speakers,2663204,0
bluetooth speakers,1647852,0
bluetooth speakers,70244,0
bluetooth speakers,1575066,0
bluetooth speakers,3394484,0
coffee,1741814,2
coffee,79583150,2
coffee,2152922,2
coffee,2164124,2
coffee,899481,2
coffee,916723,2
coffee,1357989,2
coffee,1996660,2
coffee,474377,0
coffee,3875518,2
coffee,2115494,2
coffee,4567448,2
coffee,774749,0
coffee,656359,2
coffee,77385212,2
coffee,79583158,2
coffee,898577,2
coffee,78302847,2
coffee,2102472,2
coffee,1745603,2
coffee,78651357,2
coffee,77124009,2
coffee,489536,0
coffee,77265396,2
coffee,4146916,0
coffee,717343,2
coffee,77272705,0
vans,811554,0
vans,77183089,1
vans,79013980,0
vans,77183696,1
vans,77183126,1
vans,77184163,2
vans,78773035,1
notebook,2274095,2
notebook,639328,0
notebook,1113175,0
notebook,120239,0
notebook,1178511,0
notebook,4204999,0
notebook,2977883,0
notebook,2684109,0
notebook,1681635,0
notebook,3718468,0
notebook,1638230,3
notebook,1178339,0
notebook,1178667,0
notebook,1686261,3
notebook,3669757,3
notebook,1568502,3
notebook,1690848,3
notebook,4204584,3
notebook,576075,3
notebook,854876,3
notebook,3324300,3
notebook,1690843,3
notebook,4707930,3
notebook,1459227,3
notebook,274603,3
notebook,1665422,3
notebook,883318,3
notebook,4204487,3
notebook,2101948,3
notebook,2304022,0
notebook,292713,3
notebook,1760222,3
notebook,1438185,3
notebook,321027,3
notebook,1383214,0
notebook,877072,3
notebook,923739,3
notebook,1861851,3
notebook,2111692,3
notebook,3885201,3
notebook,278328,0
notebook,1712804,3
notebook,3802249,3
notebook,1710195,3
notebook,1893702,3
notebook,4564776,3
notebook,3334324,3
notebook,78534906,3
notebook,1350917,3
notebook,77386176,3
notebook,1599169,0
notebook,1748705,0
notebook,3933836,0
notebook,1647350,0
notebook,1647363,0
notebook,3539044,0
notebook,3539039,0
notebook,4005367,0
notebook,1647349,0
notebook,1627829,0
